NEIG_TRESH,NEIG_DIST,timestep,sum_breeding
1,26,112,99
1,26,113,0
1,26,114,0
1,26,115,0
1,26,116,0
1,26,117,0
1,26,118,0
1,26,119,0
1,26,120,0
1,26,121,1463
1,26,122,1566
1,26,123,1566
1,26,124,103
1,26,125,0
1,26,126,0
1,26,127,0
1,26,128,0
1,26,129,0
1,26,130,0
1,26,131,0
1,26,132,0
1,26,133,1156
1,26,134,1255
1,26,135,1255
1,26,136,99
1,26,137,0
1,26,138,0
1,26,139,0
1,26,140,0
1,26,141,0
1,26,142,0
1,26,143,0
1,26,144,0
1,26,145,1463
1,26,146,1566
1,26,147,1566
1,26,148,103
1,26,149,0
1,26,150,0
1,26,151,0
1,26,152,0
1,26,153,0
1,26,154,0
1,26,155,0
1,26,156,0
1,26,157,1156
1,26,158,1255
1,26,159,1255
1,26,160,99
1,26,161,0
1,26,162,0
1,26,163,0
1,26,164,0
1,26,165,0
1,26,166,0
1,26,167,0
1,26,168,0
1,26,169,1463
1,26,170,1566
1,26,171,1566
1,26,172,103
1,26,173,0
1,26,174,0
1,26,175,0
1,26,176,0
1,26,177,0
1,26,178,0
1,26,179,0
1,26,180,0
1,26,181,1156
1,26,182,1255
1,26,183,1255
1,26,184,99
1,26,185,0
1,26,186,0
1,26,187,0
1,26,188,0
1,26,189,0
1,26,190,0
1,26,191,0
1,26,192,0
1,26,193,1463
1,26,194,1566
1,26,195,1566
1,26,196,103
1,26,197,0
1,26,198,0
1,26,199,0
1,26,200,0
1,26,201,0
1,26,202,0
1,26,203,0
1,26,204,0
1,26,205,1156
1,26,206,1255
1,26,207,1255
1,26,208,99
1,26,209,0
1,26,210,0
1,26,211,0
1,26,212,0
1,26,213,0
1,26,214,0
1,26,215,0
1,26,216,0
1,26,217,1463
1,26,218,1566
1,26,219,1566
1,26,220,103
1,26,221,0
1,26,222,0
1,26,223,0
1,26,224,0
1,26,225,0
1,26,226,0
1,26,227,0
1,26,228,0
1,26,229,1156
1,26,230,1255
1,26,231,1255
1,26,232,99
1,26,233,0
1,26,234,0
1,26,235,0
1,26,236,0
1,26,237,0
1,26,238,0
1,26,239,0
6,1,0,286
6,1,1,279
6,1,2,308
6,1,3,220
6,1,4,114
6,1,5,0
6,1,6,91
6,1,7,206
6,1,8,423
6,1,9,527
6,1,10,653
6,1,11,541
6,1,12,457
6,1,13,328
6,1,14,330
6,1,15,219
6,1,16,107
6,1,17,0
6,1,18,97
6,1,19,219
6,1,20,417
6,1,21,527
6,1,22,599
6,1,23,517
6,1,24,397
6,1,25,595
6,1,26,593
6,1,27,506
6,1,28,114
6,1,29,0
6,1,30,0
6,1,31,0
6,1,32,0
6,1,33,91
6,1,34,206
6,1,35,423
6,1,36,527
6,1,37,981
6,1,38,871
6,1,39,676
6,1,40,107
6,1,41,0
6,1,42,0
6,1,43,0
6,1,44,0
6,1,45,97
6,1,46,219
6,1,47,417
6,1,48,527
6,1,49,1194
6,1,50,1110
6,1,51,903
6,1,52,114
6,1,53,0
6,1,54,0
6,1,55,0
6,1,56,0
6,1,57,0
6,1,58,0
6,1,59,0
6,1,60,91
6,1,61,1187
6,1,62,1294
6,1,63,1203
6,1,64,107
6,1,65,0
6,1,66,0
6,1,67,0
6,1,68,0
6,1,69,0
6,1,70,0
6,1,71,0
6,1,72,97
6,1,73,1413
6,1,74,1527
6,1,75,1430
6,1,76,114
6,1,77,0
6,1,78,0
6,1,79,0
6,1,80,0
6,1,81,0
6,1,82,0
6,1,83,0
6,1,84,0
6,1,85,1187
6,1,86,1294
6,1,87,1294
6,1,88,107
6,1,89,0
6,1,90,0
6,1,91,0
6,1,92,0
6,1,93,0
6,1,94,0
6,1,95,0
6,1,96,0
6,1,97,1413
6,1,98,1527
6,1,99,1527
6,1,100,114
6,1,101,0
6,1,102,0
6,1,103,0
6,1,104,0
6,1,105,0
6,1,106,0
6,1,107,0
6,1,108,0
6,1,109,1187
6,1,110,1294
6,1,111,1294
6,1,112,107
6,1,113,0
6,1,114,0
6,1,115,0
6,1,116,0
6,1,117,0
6,1,118,0
6,1,119,0
6,1,120,0
6,1,121,1413
6,1,122,1527
6,1,123,1527
6,1,124,114
6,1,125,0
6,1,126,0
6,1,127,0
6,1,128,0
6,1,129,0
6,1,130,0
6,1,131,0
6,1,132,0
6,1,133,1187
6,1,134,1294
6,1,135,1294
6,1,136,107
6,1,137,0
6,1,138,0
6,1,139,0
6,1,140,0
6,1,141,0
6,1,142,0
6,1,143,0
6,1,144,0
6,1,145,1413
6,1,146,1527
6,1,147,1527
6,1,148,114
6,1,149,0
6,1,150,0
6,1,151,0
6,1,152,0
6,1,153,0
6,1,154,0
6,1,155,0
6,1,156,0
6,1,157,1187
6,1,158,1294
6,1,159,1294
6,1,160,107
6,1,161,0
6,1,162,0
6,1,163,0
6,1,164,0
6,1,165,0
6,1,166,0
6,1,167,0
6,1,168,0
6,1,169,1413
6,1,170,1527
6,1,171,1527
6,1,172,114
6,1,173,0
6,1,174,0
6,1,175,0
6,1,176,0
6,1,177,0
6,1,178,0
6,1,179,0
6,1,180,0
6,1,181,1187
6,1,182,1294
6,1,183,1294
6,1,184,107
6,1,185,0
6,1,186,0
6,1,187,0
6,1,188,0
6,1,189,0
6,1,190,0
6,1,191,0
6,1,192,0
6,1,193,1413
6,1,194,1527
6,1,195,1527
6,1,196,114
6,1,197,0
6,1,198,0
6,1,199,0
6,1,200,0
6,1,201,0
6,1,202,0
6,1,203,0
6,1,204,0
6,1,205,1187
6,1,206,1294
6,1,207,1294
6,1,208,107
6,1,209,0
6,1,210,0
6,1,211,0
6,1,212,0
6,1,213,0
6,1,214,0
6,1,215,0
6,1,216,0
6,1,217,1413
6,1,218,1527
6,1,219,1527
6,1,220,114
6,1,221,0
6,1,222,0
6,1,223,0
6,1,224,0
6,1,225,0
6,1,226,0
6,1,227,0
6,1,228,0
6,1,229,1187
6,1,230,1294
6,1,231,1294
6,1,232,107
6,1,233,0
6,1,234,0
6,1,235,0
6,1,236,0
6,1,237,0
6,1,238,0
6,1,239,0
6,6,0,336
6,6,1,324
6,6,2,292
6,6,3,189
6,6,4,85
6,6,5,0
6,6,6,114
6,6,7,224
6,6,8,426
